writing_id,cefr_level,topic_id,sentence_index,sentence,cluster_id,cluster_id_v2
16409,B1,17,0,"Hi,my name is Lucy,i'm from China,i live in Ningbo,China.i'm twenty-two.",25,3
16409,B1,17,1,"There are four people in my family: mother,father,brother and i.My mother's four-four,my father's four-seven,my brother's twenty.I can speak English and Chinese,i can sing,cook and dance",20,25
866117,B1,19,0,How about the Maruet hotel.PU?,-1,37
866117,B1,19,1,It is right downtown.,29,-1
866117,B1,19,2,The rooms isAGare very modern and comfortable.,-1,30
866117,B1,19,3,Every room has free wireless internetCInternet.,-1,30
866117,B1,19,4,TherSPThere is a swimming pool and ARa fitness center.,-1,-1
866117,B1,19,5,"The retesSPrates are reasonable, araoundSParound $300 a night.",16,18
866117,B1,19,6,"Oh, and the food in the restaurant is so diliciousSPdeliciousPU.",28,39
1021016,B1,18,0,"I'm from the city of Montes Claros, but iCI live in Belo Horizonte.",11,3
1021016,B1,18,1,"Belo Horizonte is the capital of Minas Gerais, a state on the center of Brazil.",11,3
1021016,B1,18,2,"The city is in the mountains and has many beatifulSPbeautiful squares, buildings from the 20's and RS is too far from Ouro Preto, one of the most beatifulSPbeautiful cities that i'veCI've ever seen.",30,37
1021016,B1,18,3,Belo Horizonte is 454 kilometers from Rio de Janeiro.,11,3
22847,B1,20,0,"Jane,Go straight ahead Liverpool Ave. then turn left at Green Ave. My house is opposite the park.okSPOK?George",29,38
102511,B1,19,0,"Hi, my room is finished.It's beautiful!",19,30
102511,B1,19,1,There is a white bed.,19,30
102511,B1,19,2,The walls are white.,19,30
102511,B1,19,3,There are a big sofa and a table.,19,30
102511,B1,19,4,There is a big mirror next to window.,19,30
102511,B1,19,5,There is a computer.There is a closet.,19,30
1204845,B1,19,0,"I can recomendSPrecommend the Bis Hotel, it's near of airport on the west from downtown and can you walk for central park.",-1,37
1204845,B1,19,1,"The rooms are modern and clean, have free internetCInternet, good restaurant and a big pool.",-1,-1
1204845,B1,19,2,"The rates are reasonable about of 150,00 a night.",16,18
128788,B1,19,0,"Hi, my room is finished.",19,30
128788,B1,19,1,It's beautiful!,10,33
128788,B1,19,2,There is a big bed with four pillows.,19,30
128788,B1,19,3,"There is wonderful closet, when I can put all my stuffs.",19,30
128788,B1,19,4,"There's no TV, because I don't like it.",24,23
128788,B1,19,5,I prefer to relax with a good book.,-1,-1
128788,B1,19,6,There's a red rug on the floor and a confortable chair for me.,19,30
847940,B1,18,0,Las Kabacki is my favorite place in Poland's capital city.,30,37
847940,B1,18,1,It is a large forest in the southern part of Warsaw.,30,37
847940,B1,18,2,"It's a clean,MW and peaceful place, full of squirrels and singing birds.",30,37
847940,B1,18,3,There are a lot of avenues and benches.,30,37
847940,B1,18,4,Many people go there for a walk or a camp.,30,-1
847940,B1,18,5,It is also a great place for runners and cyclists.,30,23
466074,B1,22,0,"Name: Kezy CristinaAge: 21Birthday: 27ISth SeptemberLike doing: cooking, playing chess,ISand playing ARthe guitar.LivesXCLive in: Braslia, Brazil.FavoriteSeason: springAnimal: dogTime: morningDay: SundayNumber: 7",25,3
912276,B1,17,0,My DrumsCdrums and MeCme  RSI'm really into my drums.,13,22
912276,B1,17,1,I play drums every weekend.,13,-1
912276,B1,17,2,"SometimesPU, my friends come to my house.",8,-1
912276,B1,17,3,They enjoy listening to me play.AS They always ask me to play a new song.,13,22
912276,B1,17,4,I can sing noisy things with drums music.,13,22
439760,B1,17,0,Brigit: Nice to meet you!Glad to hear from you !,-1,-1
439760,B1,17,1,My name is Nancy.I'm from China.I live in Jilin.I'm Twenty-eight.,25,3
439760,B1,17,2,"There are three people in my family:my mother,my father and I.My mother is fifty-two and my father is fifty-four.We are all live in Jilin,China.",20,25
439760,B1,17,3,"I can speak Chinese and English.I can sing and cook,too.",-1,3
439760,B1,17,4,"And can't swim,too.",7,22
439760,B1,17,5,Are you a worker or student?What is your professional?,21,-1
439760,B1,17,6,Look forward to your reply GoodBye!,2,16
439760,B1,17,7,Best wishes for you!,-1,5
335721,B1,17,0,Hi!,12,1
335721,B1,17,1,"My name's Lily, I'm from China.",25,3
335721,B1,17,2,I live in Shenyang.,25,3
335721,B1,17,3,I'm thirty-eight.,20,24
335721,B1,17,4,"There're five people in my family: my parents, my husband ,my daughter and I .",20,25
335721,B1,17,5,My mother's sixty-two and my father's sixty-six.,20,25
335721,B1,17,6,My husband is same age as me.,20,25
335721,B1,17,7,My daughter's six.,20,25
335721,B1,17,8,All of we live in Shenyang together.,25,3
335721,B1,17,9,I can speak two languages: Chinese and English.,-1,3
335721,B1,17,10,I can drive and cook too.,13,22
335721,B1,17,11,I can swim.,7,22
335721,B1,17,12,but I can't dance and sing.,13,22
335721,B1,17,13,Write soon!,10,16
335721,B1,17,14,Lily,-1,8
79942,B1,21,0,Hi!,12,1
79942,B1,21,1,friend I think you should buy clothes: The blue sweater is nice It's $59.,6,17
79942,B1,21,2,"The sneakers are great, but is expensive it's $199.",6,18
79942,B1,21,3,"The sunglasses are excelents, and is cheap it's $29 The black shirt is nice because is cheap it's $39 See you!",6,17
582961,B1,17,0,"White Space Associates Refutes Rival''s Claims In a bold move yesterday afternoon, White Space Associates denied claims from a rival company that shares procesSPprices had dropped dramatically.",21,-1
582961,B1,17,1,"These claims were made by Charles Lewis, CEO of Better Homes and he guessed that White Space Associates wasn''t up to the challenge.",21,-1
582961,B1,17,2,The CEO of White Space Associates appeared on the steps in front of the company''s HQ and accused accused DMr Lewis of spreading quot;malicious and unfounded rumorsquot;.,21,-1
582961,B1,17,3,"He also mentioned: quot;Since White Space was commissioned, by Mishima Corporation, to design and construct the Sun Tower Financial complex in Japan, it appears that the knives have been sharpened.AS Charles Lewis should be sure of his facts before making such outrageous and incendiary claims.",21,-1
582961,B1,17,4,If his intention was to infect my team with uncertainty then his strategy has backfired in a spectacular fashion.,-1,-1
582961,B1,17,5,White Space Associates are primed and ready and our designs have been approved by Mr. Mishima himself.,21,-1
582961,B1,17,6,We are ready to build this beautiful building.,19,33
582961,B1,17,7,"My advice to Better Home is: stick to what you do best, meanwhile we will continue to do what we do best, building for the futurequot;.",10,-1
1016291,B1,19,0,"I know a perfect hotel in another city, its a good place to rest and restore your energy.",-1,37
1016291,B1,19,1,"Its So Matheus Hotel, its stay at the mountain in Serra Negra City, the rate are reasonable and they have three pools, but there is no internet because.",-1,37
1016291,B1,19,2,"The price is reasonable too, around $ 250 a couple during a weekend.",16,18
143044,B1,17,0,Hi!,12,1
143044,B1,17,1,My name's Chen.,27,2
143044,B1,17,2,I'm from China.,25,3
143044,B1,17,3,I'm live Xian.,25,2
143044,B1,17,4,I'm thirty- six.,20,24
143044,B1,17,5,"There are three people in my family; my mother, my father and I.",20,25
143044,B1,17,6,My mother sixty-nine and my father seventy-two.,20,25
143044,B1,17,7,We live in College Street.,29,38
143044,B1,17,8,I can speak Chinese and English.,-1,3
143044,B1,17,9,"I can ride a bike, drive and cook, but I can't swim.",7,22
143044,B1,17,10,Goodbye!,2,0
143044,B1,17,11,Chen.,-1,8
486163,B1,17,0,"Hi, Brigit!My name's Jay.",-1,2
486163,B1,17,1,I'm from China.,25,3
486163,B1,17,2,I live in Yichang.,25,3
486163,B1,17,3,"I'm twentyPU -PU seven.There are five people in my family: my mohterSPmother, my father, my grandmother, my sister and I.",20,25
486163,B1,17,4,My mother's fortyPU -PU eight.,20,25
486163,B1,17,5,My father's fiftyPU -PU five.,20,25
486163,B1,17,6,My grandmother's eightyPU -PU six.,20,25
486163,B1,17,7,My sister's twentyPU -PU five.,20,25
486163,B1,17,8,"My sister lives in Linfen, Shanxi.I can speak Chinese and English.",25,3
486163,B1,17,9,How many languages can you speak?,-1,3
486163,B1,17,10,"I can ride a bike, drive and cook.",13,22
486163,B1,17,11,I can sing but I can't dance.,13,22
486163,B1,17,12,I can't swim.Bye!Jay.,7,22
1153432,B1,18,0,My hometown is Uberaba.,-1,3
1153432,B1,18,1,It's in the south to Brazil.,11,3
1153432,B1,18,2,It's in the moutainsSPmountains in a beautiful place.,30,37
1153432,B1,18,3,It's about 1000 kilometers from Rio.,11,3
1153432,B1,18,4,There's a light that never goes out.,-1,36
1153432,B1,18,5,"I don't live there today, but aDMWI  want to comeWCgo back soon.",31,37
187261,B1,22,0,"Name: Khetlen, but my family say AGsays Bilu!Age: 27XCTwenty-seven years oldBirthday: 20/09Like doing: listening to music, watching TV, studingSPstudying English, eating out with my daugtherSPdaughter.Lives in: Irati Town, South of BrazilFavorite Season: summerAnimal: dogTime: morning",25,3
743204,B1,18,0,"On saturdayCSaturday at 11:30PU, he goes swimming in the morning.",23,19
743204,B1,18,1,"In the afternoon at 12:30PU, he eats lunch.",23,20
743204,B1,18,2,"On Sunday morning at 11:00, he goes to the park wihtSPwith friends.",23,19
743204,B1,18,3,"At 11:30PU, they play tennis.",23,19
76677,B1,19,0,"Hi, my room is finished.",19,30
76677,B1,19,1,It's beautiful!,10,33
76677,B1,19,2,"There are table, tv,chair, old sofa and window.",19,30
76677,B1,19,3,My room is beautiful.,19,30
312825,B1,21,0,"Hi, Why don't you buy this beige sweater at 23 $.",6,17
312825,B1,21,1,I think you should buy this orange summer skirt at 11 $.,6,17
312825,B1,21,2,"The red hat is nice for you , and at 9 $ he is cheap.",-1,18
312825,B1,21,3,How about this purple top?,6,18
312825,B1,21,4,These pants is expensive.,6,18
312825,B1,21,5,Bye,2,0
537884,B1,23,0,"Hi, can you buy me a chicken, a can of tomatoes, a bag of potatoes, bread, orange juice, olive oil, eggs and 2 cucumbers.",28,39
537884,B1,23,1,Buy something for the dessert.,28,39
537884,B1,23,2,All this is for the dinner with our friends.,24,-1
537884,B1,23,3,I will see you!,10,16
537884,B1,23,4,Bye!,2,0
1104629,B1,17,0,"Rock n' Roll Hi, myCMy name's Claudio,PU.",27,2
1104629,B1,17,1,I'm 32 years old.,20,24
1104629,B1,17,2,I have a Rock n' Roll band.,13,22
1104629,B1,17,3,I can play the drums.,13,22
1104629,B1,17,4,"I'm ARa good drummer,PU.",13,15
1104629,B1,17,5,"I usually play the drums on the weekends at morningPU, but sometimes iCI play at night.",13,-1
5644,B1,18,0,Saturday in the morning half past eleven he go swimming and twelve- thirty eat lunch.,23,19
5644,B1,18,1,"In afternoon at four o'clock he read emails and at six o'clock eat dinner, at ten o'clock he watch tv.",23,19
5644,B1,18,2,"Sunday in the morning at eleven o'clock he go the park meet friends, and half past eleven we play tennis.",23,19
5644,B1,18,3,"In the afternoon at three o'clock he go shopping and at eight o'clock evening he go to cinema, and ten o'clock he go to bed.",23,19
898973,B1,19,0,I can recommend the Jaragua Hotel.,-1,37
898973,B1,19,1,It's right on Santo Domingo Malecon.,11,-1
898973,B1,19,2,It's a BeautifulCbeautiful Hotel.,-1,37
898973,B1,19,3,Chotel.,-1,8
898973,B1,19,4,"The RoomsCrooms are big with confortableSPcomfortable bed, has a clean and modern BathroomCbathroom and beautiful view.AS The services are excellent and the rates are reasonable, it's around 200 per night.",-1,18
898973,B1,19,5,"The hotel has a modern FitnessCfitness Center, Ccenter, GoodCgood Food, Cfood, SwimmingCswimming Pool, Cpool, CasinoCcasino and ARa great Beach.Cbeach.",-1,-1
814328,B1,21,0,"In my country RS, in Dgenerally the cost of living is not so expensive.",16,18
814328,B1,21,1,"There MWare some places in that some products are more expensive RS, in others MWplaces they are cheaper.",16,18
814328,B1,21,2,"The food isn't expensive, MWand the clothing too.",16,18
814328,B1,21,3,The public  RStransportation is more expensive and MWit isn't good.,21,18
814328,B1,21,4,"I think, MWit's because MWwe don't have a lot of kidsSPkinds of tranportationSPtransportation.",21,18
814328,B1,21,5,The heathcareSPhealthcare also isWOis also expensive.,16,18
814328,B1,21,6,I wish that increasing.,16,16
100042,B1,18,0,"Mike's schedule of weekend The schedule of Mike at weekend is below: On saturday, in the morning, he will go swimming at 11:30am, in the after noon, at 12:30pm, he eats lunch, he reads emails at 4:00pm, he eats dinner at 6:30pm, in the evening, he watches TV at 10:00pm.",23,19
100042,B1,18,1,"On sunday, in the morning, he will go to the park at 11:00am and play tennis with his friends at 11:30am, in the afternoon, he goes shopping at 3:00pm, in the evening, he goes to the cinema at 8:00pm, he often go to bed at 10:00pm.",23,19
299490,B1,24,0,Hi!,12,1
299490,B1,24,1,I can spend $ 10 too.,6,18
299490,B1,24,2,"Our teacher likes rare books, plants in a pot, ISandmusical instruments.",-1,-1
299490,B1,24,3,She doesn't like costume jewellery and sweeties.,6,14
299490,B1,24,4,We can buy a lemon IStree in a pot.,-1,39
299490,B1,24,5,It is beautiful and inexpensive!,10,33
299490,B1,24,6,What do you think about it ?,10,8
299490,B1,24,7,Good bye!,2,0
457945,B1,18,0,In the morning on Saturday he goes swimming at 11:30am and has dinner at 6:00pm.,23,19
457945,B1,18,1,"On Sunday, he plays tennis at 11:30am and he goes to the cinema at 8:00pm in the evening.",23,19
208847,B1,19,0,"Hi, my house is finished.",19,30
208847,B1,19,1,It's great and beautiful!,10,33
208847,B1,19,2,There are two aD blue sofaPLsofas in the living room.,19,30
208847,B1,19,3,There is a white stove in the kitchen.,19,30
208847,B1,19,4,There are a two table PLtablesin the kitchen.,19,30
208847,B1,19,5,In my bedroom has a black bed and a black wardrobe.Bye!,19,30
592442,B1,20,0,"HiPU, you are on the corner PRof Gold street CStreet - Liverpool Road.",29,38
592442,B1,20,1,Take Liverpool Road.,29,38
592442,B1,20,2,"Turn left at the next Avenue,(Green Avenue) my home is on left, opposite to the park.",29,38
662410,B1,18,0,"The city of Ipia, in BazilSPBrazil, is about 460 kilometers from Salvador.",11,3
662410,B1,18,1,"It's on the north costSPcoast of Brazil, right next to the OceanCocean.",11,3
662410,B1,18,2,"The city has many beautiful, good places and ARa very beautiful river.",30,37
662410,B1,18,3,Every summer there is a festival.,13,11
662410,B1,18,4,The people visit Ipia in the summer.,-1,26
662410,B1,18,5,In DIpia has a valued mineral for exportation.,-1,8
1156842,B1,22,0,"I am a student, but I work in the univesitySPuniversity.",21,43
1156842,B1,22,1,I'mWCI monitor ofD different courses.,21,-1
1156842,B1,22,2,I'm responsible for fifteen students.,21,43
1156842,B1,22,3,I report to the DiretorSPDirector of the university.AS I workWChave been working at university for one year.,21,42
1156842,B1,22,4,I'm very happy with me job.,21,29
937057,B1,22,0,"Name: Jabari Age: 25 Birthday: 22nd July Like DoingCdoing: singing, reading ARa book, listening to music, MW and playing basketball Lives in: Chengdu, China Favorite Season: autumn Animal: dog Time: evening Day: Saturday Number: 7",25,3
485922,B1,19,0,"Hi, my room is finished.",19,30
485922,B1,19,1,It's beautiful!,10,33
485922,B1,19,2,"There is a TV and computer in my living room.There are two sofas and one bed in my bedroom.PU There are AGis ISa microwareSPmicrowave and refriratorSPrefrigerator in my kitchen.MWBye,MWXXX",19,30
777919,B1,23,0,"Hi,AS can you buy me some food?",28,39
777919,B1,23,1,a can of beer one packet of apples a bottle of orange juice some bread a bowl of noodlePLnoodles thanksCThanks!,28,39
777919,B1,23,2,BybSPBye!,9,8
697969,B1,20,0,The Carnival party is my favorite.,13,11
697969,B1,20,1,"This big party lastAGlasts PRfor a week and in some cities up to two weeks.AS The carnival is celebrated in many cities, but the best known is PRin So Paulo, Rio de Janeiro, Salvador, Recife and Olinda.",13,11
697969,B1,20,2,PRFor the Carnival in So Paulo and Rio de Janeiro the DpersonPLpeople wear costumes and parade dancing samba.,13,11
697969,B1,20,3,In other cities they have local tradition.AS I usually travel with my family atPRto the carnival week.,13,11
697969,B1,20,4,"MWI TakeCtake this opportunity to be with family and have fun with them, because they do not like to dance and MWdo not MWwant to see the parades.",13,11
865813,B1,19,0,Pekin hotel in the DAraatuba city Dis very good.,-1,37
865813,B1,19,1,"itCIt''s close to dowtown, about 15 minutes walkingMWwalking distance RS,PU.",29,37
